-3.14159	9.11376e-19	-0.996272	0.996272
-3.07876	0.000528562	-0.995807	0.995807
-3.01593	0.00118869	-0.995359	0.99536
-2.9531	0.00199435	-0.994948	0.99495
-2.89027	0.00295839	-0.9946	0.994604
-2.82743	0.00409179	-0.994344	0.994352
-2.7646	0.00540279	-0.994215	0.99423
-2.70177	0.00689587	-0.994255	0.994279
-2.63894	0.00857056	-0.994509	0.994546
-2.57611	0.01042	-0.99503	0.995085
-2.51327	0.0124296	-0.995876	0.995953
-2.45044	0.014575	-0.997109	0.997216
-2.38761	0.0168201	-0.9988	0.998941
-2.32478	0.0191151	-1.00102	1.0012
-2.26195	0.0213936	-1.00384	1.00407
-2.19911	0.0235699	-1.00735	1.00763
-2.13628	0.0255356	-1.01162	1.01194
-2.07345	0.0271567	-1.01673	1.01709
-2.01062	0.0282689	-1.02273	1.02312
-1.94779	0.0286741	-1.02968	1.03008
-1.88496	0.0281363	-1.03762	1.038
-1.82212	0.0263776	-1.04655	1.04688
-1.75929	0.0230751	-1.05642	1.05667
-1.69646	0.0178598	-1.06715	1.06729
-1.63363	0.0103184	-1.07854	1.07859
-1.5708	-5.34891e-17	-1.09033	1.09033
-1.50796	-0.0135695	-1.10211	1.10219
-1.44513	-0.0308616	-1.1133	1.11373
-1.3823	-0.0523047	-1.12316	1.12437
-1.31947	-0.0782249	-1.13069	1.13339
-1.25664	-0.108766	-1.13471	1.13992
-1.19381	-0.143792	-1.13383	1.14291
-1.13097	-0.18278	-1.1265	1.14123
-1.06814	-0.224724	-1.11118	1.13368
-1.00531	-0.268085	-1.08648	1.11906
-0.942478	-0.31081	-1.05137	1.09635
-0.879646	-0.350458	-1.00543	1.06476
-0.816814	-0.384443	-0.948988	1.0239
-0.753982	-0.410333	-0.883173	0.973842
-0.69115	-0.426172	-0.809805	0.915099
-0.628319	-0.43071	-0.731161	0.848592
-0.565487	-0.423514	-0.649657	0.775512
-0.502655	-0.404921	-0.567537	0.697179
-0.439823	-0.375876	-0.486635	0.614895
-0.376991	-0.337725	-0.408241	0.529829
-0.314159	-0.291996	-0.333079	0.442948
-0.251327	-0.240238	-0.26135	0.35499
-0.188496	-0.183907	-0.19283	0.266468
-0.125664	-0.124324	-0.12697	0.177702
-0.0628319	-0.062666	-0.0629967	0.0888572
4.44089e-16	4.44089e-16	4.44089e-16	6.28037e-16
0.0628319	0.062666	0.0629967	0.0888572
0.125664	0.124324	0.12697	0.177702
0.188496	0.183907	0.19283	0.266468
0.251327	0.240238	0.26135	0.35499
0.314159	0.291996	0.333079	0.442948
0.376991	0.337725	0.408241	0.529829
0.439823	0.375876	0.486635	0.614895
0.502655	0.404921	0.567537	0.697179
0.565487	0.423514	0.649657	0.775512
0.628319	0.43071	0.731161	0.848592
0.69115	0.426172	0.809805	0.915099
0.753982	0.410333	0.883173	0.973842
0.816814	0.384443	0.948988	1.0239
0.879646	0.350458	1.00543	1.06476
0.942478	0.31081	1.05137	1.09635
1.00531	0.268085	1.08648	1.11906
1.06814	0.224724	1.11118	1.13368
1.13097	0.18278	1.1265	1.14123
1.19381	0.143792	1.13383	1.14291
1.25664	0.108766	1.13471	1.13992
1.31947	0.0782249	1.13069	1.13339
1.3823	0.0523047	1.12316	1.12437
1.44513	0.0308616	1.1133	1.11373
1.50796	0.0135695	1.10211	1.10219
1.5708	1.1562e-17	1.09033	1.09033
1.63363	-0.0103184	1.07854	1.07859
1.69646	-0.0178598	1.06715	1.06729
1.75929	-0.0230751	1.05642	1.05667
1.82212	-0.0263776	1.04655	1.04688
1.88496	-0.0281363	1.03762	1.038
1.94779	-0.0286741	1.02968	1.03008
2.01062	-0.0282689	1.02273	1.02312
2.07345	-0.0271567	1.01673	1.01709
2.13628	-0.0255356	1.01162	1.01194
2.19911	-0.0235699	1.00735	1.00763
2.26195	-0.0213936	1.00384	1.00407
2.32478	-0.0191151	1.00102	1.0012
2.38761	-0.0168201	0.9988	0.998941
2.45044	-0.014575	0.997109	0.997216
2.51327	-0.0124296	0.995876	0.995953
2.57611	-0.01042	0.99503	0.995085
2.63894	-0.00857056	0.994509	0.994546
2.70177	-0.00689587	0.994255	0.994279
2.7646	-0.00540279	0.994215	0.99423
2.82743	-0.00409179	0.994344	0.994352
2.89027	-0.00295839	0.9946	0.994604
2.9531	-0.00199435	0.994948	0.99495
3.01593	-0.00118869	0.995359	0.99536
3.07876	-0.000528562	0.995807	0.995807
