0	1	0	1
0.0628319	0.998027	0.0627905	1
0.125664	0.992115	0.125333	1
0.188496	0.982287	0.187381	1
0.251327	0.968583	0.24869	1
0.314159	0.951057	0.309017	1
0.376991	0.929776	0.368125	1
0.439823	0.904827	0.425779	1
0.502655	0.876307	0.481754	1
0.565487	0.844328	0.535827	1
0.628319	0.809017	0.587785	1
0.69115	0.770513	0.637424	1
0.753982	0.728969	0.684547	1
0.816814	0.684547	0.728969	1
0.879646	0.637424	0.770513	1
0.942478	0.587785	0.809017	1
1.00531	0.535827	0.844328	1
1.06814	0.481754	0.876307	1
1.13097	0.425779	0.904827	1
1.19381	0.368125	0.929776	1
1.25664	0.309017	0.951057	1
1.31947	0.24869	0.968583	1
1.3823	0.187381	0.982287	1
1.44513	0.125333	0.992115	1
1.50796	0.0627905	0.998027	1
1.5708	-1.60812e-16	1	1
1.63363	-0.0627905	0.998027	1
1.69646	-0.125333	0.992115	1
1.75929	-0.187381	0.982287	1
1.82212	-0.24869	0.968583	1
1.88496	-0.309017	0.951057	1
1.94779	-0.368125	0.929776	1
2.01062	-0.425779	0.904827	1
2.07345	-0.481754	0.876307	1
2.13628	-0.535827	0.844328	1
2.19911	-0.587785	0.809017	1
2.26195	-0.637424	0.770513	1
2.32478	-0.684547	0.728969	1
2.38761	-0.728969	0.684547	1
2.45044	-0.770513	0.637424	1
2.51327	-0.809017	0.587785	1
2.57611	-0.844328	0.535827	1
2.63894	-0.876307	0.481754	1
2.70177	-0.904827	0.425779	1
2.7646	-0.929776	0.368125	1
2.82743	-0.951057	0.309017	1
2.89027	-0.968583	0.24869	1
2.9531	-0.982287	0.187381	1
3.01593	-0.992115	0.125333	1
3.07876	-0.998027	0.0627905	1
3.14159	-1	-3.21625e-16	1
3.20442	-0.998027	-0.0627905	1
3.26726	-0.992115	-0.125333	1
3.33009	-0.982287	-0.187381	1
3.39292	-0.968583	-0.24869	1
3.45575	-0.951057	-0.309017	1
3.51858	-0.929776	-0.368125	1
3.58142	-0.904827	-0.425779	1
3.64425	-0.876307	-0.481754	1
3.70708	-0.844328	-0.535827	1
3.76991	-0.809017	-0.587785	1
3.83274	-0.770513	-0.637424	1
3.89557	-0.728969	-0.684547	1
3.95841	-0.684547	-0.728969	1
4.02124	-0.637424	-0.770513	1
4.08407	-0.587785	-0.809017	1
4.1469	-0.535827	-0.844328	1
4.20973	-0.481754	-0.876307	1
4.27257	-0.425779	-0.904827	1
4.3354	-0.368125	-0.929776	1
4.39823	-0.309017	-0.951057	1
4.46106	-0.24869	-0.968583	1
4.52389	-0.187381	-0.982287	1
4.58673	-0.125333	-0.992115	1
4.64956	-0.0627905	-0.998027	1
4.71239	-1.83697e-16	-1	1
4.77522	0.0627905	-0.998027	1
4.83805	0.125333	-0.992115	1
4.90088	0.187381	-0.982287	1
4.96372	0.24869	-0.968583	1
5.02655	0.309017	-0.951057	1
5.08938	0.368125	-0.929776	1
5.15221	0.425779	-0.904827	1
5.21504	0.481754	-0.876307	1
5.27788	0.535827	-0.844328	1
5.34071	0.587785	-0.809017	1
5.40354	0.637424	-0.770513	1
5.46637	0.684547	-0.728969	1
5.5292	0.728969	-0.684547	1
5.59203	0.770513	-0.637424	1
5.65487	0.809017	-0.587785	1
5.7177	0.844328	-0.535827	1
5.78053	0.876307	-0.481754	1
5.84336	0.904827	-0.425779	1
5.90619	0.929776	-0.368125	1
5.96903	0.951057	-0.309017	1
6.03186	0.968583	-0.24869	1
6.09469	0.982287	-0.187381	1
6.15752	0.992115	-0.125333	1
6.22035	0.998027	-0.0627905	1
